irn,title,title_length,image_irn,width,height,contentUrl,rights,description,observedDimension,creator,role,createdDate,createdPlace,productionUsedTechnique,isMadeOfSummary,isMadeOf,isTypeOf,influencedBy,depicts,refersTo,creditLine
241159,"Sending ""Entomologists Annual"" and c.",37,493288,5760,3840,https://media.tepapa.govt.nz/collection/493288/full,No Known Copyright Restrictions,,,Richard William Fereday,writer,04 January 1871,Christchurch (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241159,"Sending ""Entomologists Annual"" and c.",37,493275,5760,3840,https://media.tepapa.govt.nz/collection/493275/full,No Known Copyright Restrictions,,,Richard William Fereday,writer,04 January 1871,Christchurch (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241160,Asking for reports,18,493374,3840,5760,https://media.tepapa.govt.nz/collection/493374/full,No Known Copyright Restrictions,,,Charles Douglas Whitcombe,writer,14 March 1871,New Plymouth (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241160,Asking for reports,18,493321,3840,5760,https://media.tepapa.govt.nz/collection/493321/full,No Known Copyright Restrictions,,,Charles Douglas Whitcombe,writer,14 March 1871,New Plymouth (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241162,"Asking about lecturing at the Literary Society rooms, Hokitika",62,493373,3840,5760,https://media.tepapa.govt.nz/collection/493373/full,No Known Copyright Restrictions,,,A Somerville,writer,23 March 1871,Hokitika (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241162,"Asking about lecturing at the Literary Society rooms, Hokitika",62,493320,3840,5760,https://media.tepapa.govt.nz/collection/493320/full,No Known Copyright Restrictions,,,A Somerville,writer,23 March 1871,Hokitika (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241163,Survey work,11,493372,3840,5760,https://media.tepapa.govt.nz/collection/493372/full,No Known Copyright Restrictions,,,Walter Pearson,writer,11 March 1871,Invercargill (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241163,Survey work,11,493319,5760,3840,https://media.tepapa.govt.nz/collection/493319/full,No Known Copyright Restrictions,,,Walter Pearson,writer,11 March 1871,Invercargill (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241163,Survey work,11,493287,3840,5760,https://media.tepapa.govt.nz/collection/493287/full,No Known Copyright Restrictions,,,Walter Pearson,writer,11 March 1871,Invercargill (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241163,Survey work,11,493274,3840,5760,https://media.tepapa.govt.nz/collection/493274/full,No Known Copyright Restrictions,,,Walter Pearson,writer,11 March 1871,Invercargill (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241163,Survey work,11,493267,5760,3840,https://media.tepapa.govt.nz/collection/493267/full,No Known Copyright Restrictions,,,Walter Pearson,writer,11 March 1871,Invercargill (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241164,Asking for plants,17,493371,3840,5760,https://media.tepapa.govt.nz/collection/493371/full,No Known Copyright Restrictions,,,Baron Ferdinand von Mueller K.C.M.G.,writer,06 March 1871,Melbourne (Australia),handwriting,,"paper,ink","letters,correspondence",,,,
241165,Survey work,11,493369,3840,5760,https://media.tepapa.govt.nz/collection/493369/full,No Known Copyright Restrictions,,,Walter Pearson,writer,11 March 1871,Invercargill (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241165,Survey work,11,494464,3840,5760,https://media.tepapa.govt.nz/collection/494464/full,No Known Copyright Restrictions,,,Walter Pearson,writer,11 March 1871,Invercargill (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241166,Town Clerk on behalf of Wellington City Council acknowledging Water Report,74,493368,3840,5760,https://media.tepapa.govt.nz/collection/493368/full,No Known Copyright Restrictions,,,John Rigg,writer,31 March 1871,Wellington (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241166,Town Clerk on behalf of Wellington City Council acknowledging Water Report,74,493318,3840,5760,https://media.tepapa.govt.nz/collection/493318/full,No Known Copyright Restrictions,,,John Rigg,writer,31 March 1871,Wellington (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241167,Sending Quicksilver and c.,26,493367,3840,5760,https://media.tepapa.govt.nz/collection/493367/full,No Known Copyright Restrictions,,,Henry Tacy Clarke,writer,25 March 1871,Tauranga (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241167,Sending Quicksilver and c.,26,493317,3840,5760,https://media.tepapa.govt.nz/collection/493317/full,No Known Copyright Restrictions,,,Henry Tacy Clarke,writer,25 March 1871,Tauranga (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241168,Asking for transactions,23,493366,3840,5760,https://media.tepapa.govt.nz/collection/493366/full,No Known Copyright Restrictions,,,Reverend Thomas Flavell,writer,27 March 1871,Charleston (New Zealand),handwriting,,"paper,ink",files,,,,
241168,Asking for transactions,23,493316,3840,5760,https://media.tepapa.govt.nz/collection/493316/full,No Known Copyright Restrictions,,,Reverend Thomas Flavell,writer,27 March 1871,Charleston (New Zealand),handwriting,,"paper,ink",files,,,,
241168,Asking for transactions,23,493286,3840,5760,https://media.tepapa.govt.nz/collection/493286/full,No Known Copyright Restrictions,,,Reverend Thomas Flavell,writer,27 March 1871,Charleston (New Zealand),handwriting,,"paper,ink",files,,,,
241168,Asking for transactions,23,493273,3840,5760,https://media.tepapa.govt.nz/collection/493273/full,No Known Copyright Restrictions,,,Reverend Thomas Flavell,writer,27 March 1871,Charleston (New Zealand),handwriting,,"paper,ink",files,,,,
241169,Thanking for models of reptilian remains,40,493365,3840,5760,https://media.tepapa.govt.nz/collection/493365/full,No Known Copyright Restrictions,,,Thomas Kirk F.L.S,writer,29 March 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241170,Institute work and c.,21,493364,3840,5760,https://media.tepapa.govt.nz/collection/493364/full,No Known Copyright Restrictions,,,Thomas Kirk F.L.S,writer,29 March 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241170,Institute work and c.,21,493315,5760,3840,https://media.tepapa.govt.nz/collection/493315/full,No Known Copyright Restrictions,,,Thomas Kirk F.L.S,writer,29 March 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241170,Institute work and c.,21,493285,5760,3840,https://media.tepapa.govt.nz/collection/493285/full,No Known Copyright Restrictions,,,Thomas Kirk F.L.S,writer,29 March 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241171,"Rev Andrew, Whareama about Adepocere [? unclear]",48,493363,3840,5760,https://media.tepapa.govt.nz/collection/493363/full,No Known Copyright Restrictions,,,Reverend John Chapman Andrew,author,03 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241171,"Rev Andrew, Whareama about Adepocere [? unclear]",48,493314,3840,5760,https://media.tepapa.govt.nz/collection/493314/full,No Known Copyright Restrictions,,,Reverend John Chapman Andrew,author,03 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241172,"Sending lava, and about seeds",29,493362,3840,5760,https://media.tepapa.govt.nz/collection/493362/full,No Known Copyright Restrictions,,,John Davies Ormond,writer,27 March 1871,Napier (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241172,"Sending lava, and about seeds",29,493313,3840,5760,https://media.tepapa.govt.nz/collection/493313/full,No Known Copyright Restrictions,,,John Davies Ormond,writer,27 March 1871,Napier (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241173,About Transactions,18,493361,3840,5760,https://media.tepapa.govt.nz/collection/493361/full,No Known Copyright Restrictions,,,Thomas Henry Potts F.L.S,writer,08 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241173,About Transactions,18,493312,5760,3840,https://media.tepapa.govt.nz/collection/493312/full,No Known Copyright Restrictions,,,Thomas Henry Potts F.L.S,writer,08 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241173,About Transactions,18,493284,5760,3840,https://media.tepapa.govt.nz/collection/493284/full,No Known Copyright Restrictions,,,Thomas Henry Potts F.L.S,writer,08 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241174,Transactions returning proof,28,493360,3840,5760,https://media.tepapa.govt.nz/collection/493360/full,No Known Copyright Restrictions,,,Judge Henry Samuel Chapman,writer,10 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241175,Transactions returning proof,28,493359,3840,5760,https://media.tepapa.govt.nz/collection/493359/full,No Known Copyright Restrictions,,,Alexander Bathgate,writer,07 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241176,Botanical questions,19,493358,3840,5760,https://media.tepapa.govt.nz/collection/493358/full,No Known Copyright Restrictions,,,John Davies Enys,writer,14 April 1871,Canterbury (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241176,Botanical questions,19,493311,3840,5760,https://media.tepapa.govt.nz/collection/493311/full,No Known Copyright Restrictions,,,John Davies Enys,writer,14 April 1871,Canterbury (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241177,Various subjects - museum and c.,32,493357,3840,5760,https://media.tepapa.govt.nz/collection/493357/full,No Known Copyright Restrictions,,,Sir Walter Buller,writer,14 April 1871,Canterbury (New Zealand),handwriting,,paper,"letters,correspondence",,,,
241177,Various subjects - museum and c.,32,493283,3840,5760,https://media.tepapa.govt.nz/collection/493283/full,No Known Copyright Restrictions,,,Sir Walter Buller,writer,14 April 1871,Canterbury (New Zealand),handwriting,,paper,"letters,correspondence",,,,
241177,Various subjects - museum and c.,32,493272,3840,5760,https://media.tepapa.govt.nz/collection/493272/full,No Known Copyright Restrictions,,,Sir Walter Buller,writer,14 April 1871,Canterbury (New Zealand),handwriting,,paper,"letters,correspondence",,,,
241177,Various subjects - museum and c.,32,493310,5760,3840,https://media.tepapa.govt.nz/collection/493310/full,No Known Copyright Restrictions,,,Sir Walter Buller,writer,14 April 1871,Canterbury (New Zealand),handwriting,,paper,"letters,correspondence",,,,
241177,Various subjects - museum and c.,32,493266,5760,3840,https://media.tepapa.govt.nz/collection/493266/full,No Known Copyright Restrictions,,,Sir Walter Buller,writer,14 April 1871,Canterbury (New Zealand),handwriting,,paper,"letters,correspondence",,,,
241177,Various subjects - museum and c.,32,493263,3840,5760,https://media.tepapa.govt.nz/collection/493263/full,No Known Copyright Restrictions,,,Sir Walter Buller,writer,14 April 1871,Canterbury (New Zealand),handwriting,,paper,"letters,correspondence",,,,
241178,Sending photograph and measurements of a fish and discussion on Haast's address on moa,86,493356,3840,5760,https://media.tepapa.govt.nz/collection/493356/full,No Known Copyright Restrictions,,,William Dick Murison,writer,07 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241178,Sending photograph and measurements of a fish and discussion on Haast's address on moa,86,493309,3840,5760,https://media.tepapa.govt.nz/collection/493309/full,No Known Copyright Restrictions,,,William Dick Murison,writer,07 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241179,Mrs Davis granted £150 gratuity,31,493355,3840,5760,https://media.tepapa.govt.nz/collection/493355/full,No Known Copyright Restrictions,,,Under Secretary for Colonial Secretary's Office,writer,15 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241179,Mrs Davis granted £150 gratuity,31,493308,3840,5760,https://media.tepapa.govt.nz/collection/493308/full,No Known Copyright Restrictions,,,Under Secretary for Colonial Secretary's Office,writer,15 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
241181,Sending proof corrected (Institute),35,493354,3840,5760,https://media.tepapa.govt.nz/collection/493354/full,No Known Copyright Restrictions,,,Peter Thomson,writer,17 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241182,Sending proof corrected (Institute),35,493353,3840,5760,https://media.tepapa.govt.nz/collection/493353/full,No Known Copyright Restrictions,,,Latham Beal,writer,14 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241183,Acknowledging receipt of Meteorology observations,49,493352,3840,5760,https://media.tepapa.govt.nz/collection/493352/full,No Known Copyright Restrictions,,,Robert Henry Scott F.R.S,writer,18 February 1871,City of London (United Kingdom),handwriting,,"paper,ink","letters,correspondence",,,,
241184,Sending eye pieces for Parsons,30,493351,3840,5760,https://media.tepapa.govt.nz/collection/493351/full,No Known Copyright Restrictions,,,Louis Paschal Casella,writer,24 February 1871,City of London (United Kingdom),handwriting,,"paper,ink","letters,correspondence",,,,
241185,Acknowledging receipt of letter about plants,44,493350,3840,5760,https://media.tepapa.govt.nz/collection/493350/full,No Known Copyright Restrictions,,,Baron Ferdinand von Mueller K.C.M.G.,writer,04 April 1871,Melbourne (Australia),handwriting,,"paper,ink","letters,correspondence",,,,
241186,Council of the Exhibition of 1865 and dispersal of remainder of funds,69,493349,3840,5760,https://media.tepapa.govt.nz/collection/493349/full,No Known Copyright Restrictions,,,James Rattray,writer,14 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241186,Council of the Exhibition of 1865 and dispersal of remainder of funds,69,493307,3840,5760,https://media.tepapa.govt.nz/collection/493307/full,No Known Copyright Restrictions,,,James Rattray,writer,14 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241187,Departing Dunedin,17,493348,3840,5760,https://media.tepapa.govt.nz/collection/493348/full,No Known Copyright Restrictions,,,William Carr Young,writer,15 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241187,Departing Dunedin,17,493306,3840,5760,https://media.tepapa.govt.nz/collection/493306/full,No Known Copyright Restrictions,,,William Carr Young,writer,15 April 1871,Dunedin (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241188,About Tongariro,15,493347,3840,5760,https://media.tepapa.govt.nz/collection/493347/full,No Known Copyright Restrictions,,,Thomas Hood Cockburn-Hood,writer,19 April 1871,Napier (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241188,About Tongariro,15,493305,5760,3840,https://media.tepapa.govt.nz/collection/493305/full,No Known Copyright Restrictions,,,Thomas Hood Cockburn-Hood,writer,19 April 1871,Napier (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241189,Sending account of Mr Churchouse Trip to Tongariro,50,493346,3840,5760,https://media.tepapa.govt.nz/collection/493346/full,No Known Copyright Restrictions,,,John Davies Ormond,writer,19 April 1871,Napier (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241190,Sending box of specimens,24,493345,3840,5760,https://media.tepapa.govt.nz/collection/493345/full,No Known Copyright Restrictions,,,John R Mabin,writer,21 April 1871,Nelson (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241190,Sending box of specimens,24,493304,3840,5760,https://media.tepapa.govt.nz/collection/493304/full,No Known Copyright Restrictions,,,John R Mabin,writer,21 April 1871,Nelson (New Zealand),handwriting,,"paper,ink","letters,correspondence",,,,
241191,Sending kiwi from HE - (presented to acclimitization Society with compliments of HE),84,493344,3840,5760,https://media.tepapa.govt.nz/collection/493344/full,No Known Copyright Restrictions,,,Captain Henry Dowdeswell Pitt,writer,22 April 1871,,handwriting,,"paper,ink","letters,correspondence",,,,
